Date,ACN,ADBE,AMZN,AAPL,CSCO,FB,GOOG,IBM,INTC,MSFT,NFLX,ORCL,CRM,QCOM,XOM,T,KR,BAC,GE,LMT,HPQ,JPM,PG,UPS,RTX,DELL,WFC,DIS,AXP
6/11/2015,96.92,79.65,432.97,32.15,28.86,81.83,534.61,168.78,31.85,46.44,95.09,44.28,72.4,67.6,85.09,34.88,35.89,17.49,27.51,191.48,14.76,68.52,79.41,101,74.46,#N/A,57.26,110.62,80.3
6/12/2015,96.1,79.86,429.92,31.79,28.54,81.53,532.33,166.99,31.32,45.97,94.42,44.34,71.77,67.03,84.02,34.65,35.83,17.49,27.39,190.98,14.71,68.25,78.87,100.06,74.01,#N/A,57.09,109.95,79.53
6/15/2015,95.79,78.9,423.67,31.73,28.48,80.71,527.2,166.26,31.39,45.48,93.43,43.72,72.56,66.63,83.72,34.41,35.87,17.47,27.21,189.92,14.4,67.99,78.12,99.96,72.13,#N/A,56.98,110.18,79.25
6/16/2015,96.7,79.94,427.26,31.9,28.71,81.06,528.15,166.84,31.64,45.83,95.27,44.64,73.4,66.46,84.68,34.67,36.17,17.55,27.22,190.82,14.37,68.37,79.1,100.35,72.33,#N/A,57.22,111.06,79.36
6/17/2015,96.93,77.91,427.81,31.83,28.93,81.79,529.26,167.17,31.95,45.97,94.27,44.91,74.42,66.55,84.73,34.8,36.46,17.37,27.27,191.02,14.62,68.14,80.08,100.42,72.41,#N/A,57.17,111.49,80.32
6/18/2015,97.31,79.39,439.39,31.97,29.21,82.91,536.73,168.25,32.38,46.72,94.74,42.74,75.71,67.36,85.48,35.02,36.77,17.38,27.37,192.75,14.56,68.78,80.82,101.4,72.94,#N/A,57.7,113.22,80.77
6/19/2015,97.02,79.7,434.92,31.65,29.03,82.51,536.69,166.99,32.07,46.1,93.87,41.59,75,66.88,85.21,34.99,36.98,17.17,27.24,191.14,14.44,68.08,80.54,100.84,72.3,#N/A,57.05,112.62,80.19
6/22/2015,98.59,82.28,436.29,31.9,28.94,84.74,538.19,167.73,32.26,46.23,96.41,41.49,74.78,67.36,85.17,35.04,37.15,17.47,27.42,192.08,14.39,68.96,80.45,101.39,72.55,#N/A,57.91,113.53,81.25
6/23/2015,98.25,83.55,445.99,31.76,28.79,87.88,540.48,168.62,32.09,45.91,97.31,41.71,74.2,66.98,85.07,35.91,36.73,17.67,27.55,191.64,14.36,69.75,79.79,100.75,72.52,#N/A,57.89,114.41,81.36
6/24/2015,97.77,83.4,440.84,32.03,28.51,88.86,537.84,166.97,31.91,45.64,96.94,41.2,73.5,65.35,84.68,35.78,36.47,17.49,27.26,190.17,14.32,69.02,79.51,99.39,71.72,#N/A,57.54,113.77,80.74
6/25/2015,99.48,83.94,440.1,31.88,28.4,87.98,535.23,166.08,31.99,45.65,94.89,41.06,73.61,65.26,83.93,36.18,36.48,17.37,27.04,189.99,14.17,68.65,79.39,98.94,71.3,#N/A,57.17,114.45,79.88
6/26/2015,99,82.74,438.1,31.69,28.28,88.01,531.69,165.46,31.02,45.26,93.09,40.99,72.34,64.67,83.86,36.12,36.56,17.41,27.09,188.64,13.86,68.95,79.34,99.35,71.44,#N/A,57.44,114.99,79.88
6/29/2015,96.68,81.28,429.86,31.13,27.54,85.8,521.52,162.97,30.39,44.37,92.23,40.42,70,62.62,82.82,35.77,36.34,16.89,26.64,185.52,13.61,67.2,78.32,97.31,70.19,#N/A,56.06,113.05,77.8
6/30/2015,96.78,81.01,434.09,31.36,27.46,85.77,520.51,162.66,30.42,44.15,93.85,40.3,69.63,62.63,83.2,35.52,36.26,17.02,26.57,185.9,13.62,67.76,78.24,96.91,69.81,#N/A,56.24,114.14,77.72
7/1/2015,98.06,80.94,437.39,31.65,27.35,86.91,521.84,164.49,30.18,44.45,93.64,40.24,70.54,62.9,82.37,35.57,36.62,17.22,26.66,188.17,13.86,68.07,79.72,96.94,69.74,#N/A,56.91,115.13,78.4
7/2/2015,97.33,80.75,437.71,31.61,27.33,87.29,523.4,165.09,30.56,44.4,94.04,40.36,70.42,63.11,83.14,35.73,36.56,17.03,26.78,187.3,13.93,67.52,79.93,97.2,68.95,#N/A,56.74,114.97,78.21
7/3/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/6/2015,97.34,80.5,436.04,31.5,27.22,87.55,522.86,164.73,30.04,44.39,94.57,40.15,69.16,63.11,82.53,35.61,36.78,16.94,26.31,187.99,13.88,67.33,80.05,96.66,68.82,#N/A,56.44,115.7,77.59
7/7/2015,98.68,80.59,436.72,31.42,27.36,87.22,525.02,165,29.9,44.3,94.09,40.16,70.26,62.8,82.87,35.77,37.7,16.69,26.47,190.16,13.98,66.8,81.72,97.5,69.28,#N/A,56.25,117.1,77.55
7/8/2015,97.62,79.99,429.7,30.64,26.99,85.65,516.83,163.16,29.5,44.24,93.51,39.77,69.39,61.91,81.97,34.79,37.58,16.25,25.89,190.05,13.82,65.43,80.99,95.49,68.39,#N/A,55.25,115.19,75.93
7/9/2015,97.75,80.47,434.39,30.02,26.91,85.88,520.68,163.85,28.93,44.52,95.73,40.18,69.96,61.86,81.6,34.39,37.78,16.48,26.02,192.13,13.8,66.11,80.66,95.75,68.54,#N/A,55.5,115.6,76.34
7/10/2015,98.78,80.59,443.51,30.82,27.28,87.95,530.13,166.95,29.17,44.61,97.23,40.36,71.14,62.73,82.22,34.65,38.17,16.7,26.27,194.19,13.92,67.05,80.95,96.96,69.34,#N/A,56.08,116.44,77.31
7/13/2015,100.55,81.44,455.57,31.42,27.79,90.1,546.55,169.38,29.73,45.54,101.09,40.8,71.05,63.43,82.42,34.88,38.48,17.02,26.47,197.88,13.96,68.09,81.91,97.76,70.22,#N/A,56.74,118.05,78.53
7/14/2015,100.74,81.89,465.57,31.4,28.03,89.68,561.1,168.61,29.65,45.62,100.37,40.78,71.79,63.94,83.11,35.12,38.2,17.13,26.66,199.05,13.85,69.04,82.04,97.87,70.17,#N/A,57.25,117.85,78.97
7/15/2015,99.95,82.12,461.19,31.71,28.11,89.76,560.22,168.53,29.69,45.76,98.13,40.79,71.36,63.88,82.76,34.73,38.33,17.68,26.77,199.41,13.85,69.19,82.15,97.18,70.01,#N/A,57.78,118.3,78.54
7/16/2015,101.45,82.52,475.48,32.13,28.32,90.85,579.85,171,29.9,46.66,115.81,40.96,72.42,64.55,82.91,35.16,38.59,17.95,27.04,201.62,13.78,69.56,82.3,97.48,70.02,#N/A,58.17,119.07,78.92
7/17/2015,100.48,82.1,483.01,32.41,28.18,94.97,672.93,172.51,29.47,46.62,114.77,40.4,72.81,64.34,82.61,35.01,38.72,18.1,27.24,201.18,13.78,69.21,82.24,97.6,69.69,#N/A,57.94,118.86,79.22
7/20/2015,100.72,82.09,488.1,33.02,28.03,97.91,663.02,173.22,29.1,46.92,110.55,39.93,72.77,63.79,81.76,34.9,39.17,18.12,27.14,205.13,13.82,69.26,82.19,97.59,69.53,#N/A,58.05,119.58,79.3
7/21/2015,100.39,81.19,488,32.69,27.84,98.39,662.3,163.07,28.72,47.28,112.51,39.57,73.83,65.14,81.66,34.57,38.96,18.08,26.85,203.15,13.92,69.1,81.63,97.96,64.64,#N/A,57.95,119.31,78.95
7/22/2015,102.33,80.73,488.27,31.31,27.53,97.04,662.1,160.35,28.61,45.54,111.5,39.42,73.87,64.19,81.79,34.27,39.01,18.45,26.63,202.79,13.97,70.08,80.83,97.23,63.91,#N/A,58.52,119.33,78.99
7/23/2015,102.42,80.64,482.18,31.29,28.01,95.44,644.28,161.73,28.6,46.11,110.1,39,72.21,61.78,81.14,33.93,38.67,18.18,26.26,202.83,14.18,69.64,80.7,96.11,63.65,#N/A,58.21,118.8,77.01
7/24/2015,101.17,80.98,529.42,31.13,28.4,96.95,623.56,159.75,28.06,45.94,109.34,39,73.92,61.64,79.94,34.29,38.36,17.9,25.75,201.04,13.99,68.91,80.29,94.75,62.5,#N/A,57.78,118.91,75.9
7/27/2015,100.39,79.93,531.41,30.69,28.21,94.17,627.26,159.07,28.35,45.35,106.43,38.51,72.46,61.98,79.26,34.32,38.2,17.67,25.95,201.17,13.73,68.01,79.97,95.12,62.22,#N/A,57.59,118.25,74.92
7/28/2015,101.69,80.59,526.03,30.85,28.21,95.29,628,160.05,28.96,45.34,106.9,39.28,73.79,63.1,82.48,34.33,38.72,17.88,26.1,203.63,13.74,68.05,80.23,99.94,62.28,#N/A,57.4,118.46,75.11
7/29/2015,102.45,80.25,529,30.75,28.4,96.99,631.93,161.09,29.01,46.29,107.08,39.79,73.88,63.17,83.14,34.69,38.8,18.16,26.26,208.15,13.76,68.94,80.62,100.89,62.53,#N/A,57.96,119.84,75.7
7/30/2015,102.66,81.29,536.76,30.59,28.3,95.21,632.59,160.96,28.91,46.88,111.56,39.65,73.36,64.41,83.01,34.8,39,18.13,26.12,206.47,13.9,69.04,77.39,101.4,63.39,#N/A,58.15,120.03,76.12
7/31/2015,103.11,81.99,536.15,30.33,28.42,94.01,625.61,161.99,28.95,46.7,114.31,39.94,73.3,64.39,79.21,34.74,39.24,17.88,26.1,207.1,13.86,68.53,76.7,102.36,63.13,#N/A,57.87,120,76.06
8/3/2015,103.21,81.4,535.03,29.61,28.36,94.14,631.21,158.71,29.05,46.81,112.56,39.71,72.44,64.43,78.06,34.66,39.4,17.77,25.87,207.79,13.63,68.53,76.4,102.75,62.57,#N/A,57.91,121.12,75.98
8/4/2015,103.42,82.06,531.9,28.66,28.03,94.06,629.25,157.6,29.13,47.54,121.15,39.66,71.89,63.45,77.17,34.58,38.56,17.8,25.9,209.53,13.51,68.46,75.91,102.64,62.32,#N/A,57.82,121.69,75.72
8/5/2015,104.5,83.38,537.01,28.85,28.27,96.44,643.78,157.9,29.12,47.58,123.71,39.64,72.53,63.88,77.17,34.57,39.08,17.87,26.1,209.43,13.76,68.73,75.77,102.94,62.22,#N/A,57.65,110.53,75.59
8/6/2015,103.1,82.19,529.46,28.78,28.21,95.12,642.68,156.32,29.01,46.62,126.45,39.32,70.43,62.84,78.09,34.24,38.72,17.81,26.03,209.26,13.68,68.25,75.74,102.43,62.29,#N/A,57.53,108.55,75
8/7/2015,103.74,82.69,522.62,28.88,28.15,94.3,635.3,155.12,28.88,46.74,123.52,39.56,70.41,63.02,76.83,34.21,37.82,17.75,25.79,209.09,13.35,68.05,75.48,102.14,61.85,#N/A,57.47,109.35,79.72
8/10/2015,105.2,83.62,524,29.93,28.59,94.15,633.73,156.75,29.64,47.33,123.03,39.89,71.27,63.15,78.75,34.78,37.54,18.04,26.24,210.78,13.73,68.89,76.38,103.43,62.65,#N/A,57.94,111,81.26
8/11/2015,103.58,83.9,527.46,28.37,28.02,93.62,660.78,155.51,28.97,46.41,122.74,39.17,71.63,62.55,77.49,34.65,37.39,17.79,25.71,208.86,13.31,68.23,76.22,102.99,62.06,#N/A,57.21,108,81.34
8/12/2015,103.77,83.82,525.91,28.81,27.9,94.19,659.56,156.16,29.46,46.74,120.51,39.28,71.04,62.58,78.79,34.02,37.8,17.52,25.86,208.78,13.21,67.24,76.39,102.82,62.11,#N/A,56.72,106.99,81
8/13/2015,103.39,84.31,529.66,28.79,28.7,93.43,656.45,155.07,28.87,46.73,123.73,39.31,71.4,62.03,78.65,33.81,38.21,17.62,25.79,209.79,12.92,67.55,75.78,101.84,61.91,#N/A,56.89,107.52,80.76
8/14/2015,103.45,86.12,531.52,28.99,29.03,94.42,657.12,155.75,29.02,47,123.39,39.41,72.99,61.91,78.36,34.05,38.35,17.7,26.08,211.96,13.03,67.89,75.62,102.73,62.11,#N/A,57.33,107.16,80.91
8/17/2015,103.48,86.77,535.22,29.29,28.83,93.93,660.87,156.31,29.08,47.32,125.36,39.72,74.04,62.07,78.77,34.23,38.65,17.77,26.21,213.02,12.99,68.07,75.53,102.9,62.53,#N/A,57.35,109.05,81
8/18/2015,103.86,86.45,535.02,29.13,28.25,95.17,656.13,156.01,28.91,47.27,124.05,39.83,72.58,61.32,77.9,34.35,38.6,17.69,26.07,212.67,12.89,68.21,75.13,102.76,62.56,#N/A,57.54,106.94,81.24
8/19/2015,102.87,85.48,532.92,28.75,27.8,95.31,660.9,153.94,28.36,46.61,122.06,39.53,72.04,61.18,76.23,34.36,37.36,17.46,25.73,211.28,12.59,67.6,74.12,102.31,61.8,#N/A,57.06,106.45,80.95
8/20/2015,99.97,82.69,515.78,28.16,27.04,90.56,646.83,152.66,27.53,45.66,112.49,38.63,67.82,60.15,74.57,33.95,36.68,16.72,25.19,209.13,12.42,65.94,73.91,101.05,60.3,#N/A,56.12,100.02,78.76
8/21/2015,97.13,78.87,494.47,26.44,26.47,86.06,612.48,148.85,26.56,43.07,103.96,37.55,69.15,57.61,72.13,33.38,34.93,16.1,24.59,204.68,12.47,63.6,71.84,99.14,58.53,#N/A,53.97,98.84,77.03
8/24/2015,92.67,74.27,463.37,25.78,25.19,82.09,589.61,143.47,26.25,41.68,96.88,36.08,65.17,55.28,68.72,32.37,33.77,15.29,23.87,197.46,12.08,60.25,69.14,95.51,57.19,#N/A,51.25,95.36,74.65
8/25/2015,92.14,74.57,466.37,25.94,24.62,83,582.06,140.96,25.87,40.47,101.52,35.45,65.18,53.88,68.71,31.8,33.66,15.26,23.27,198.98,11.66,59.91,68.42,94.46,55.88,#N/A,50.02,95.89,73.52
8/26/2015,95.04,77.33,500.77,27.42,25.68,87.19,628.62,146.7,27.3,42.71,110.13,36.91,68.52,56.66,72.5,32.69,35.08,16.06,24.01,202.12,12.3,62.91,70.9,96.63,57.62,#N/A,52.3,99.23,75.63
8/27/2015,95.73,78.91,518.37,28.23,26.17,89.73,637.61,148.54,27.72,43.9,117.66,36.82,69.94,57.36,74.85,33.44,35.53,16.44,25.01,205.43,12.62,64.48,71.48,99.15,58.7,#N/A,54.03,102.17,76.88
8/28/2015,95.85,79.4,518.01,28.32,26,91.01,630.38,147.98,28.42,43.93,117.63,37.46,70.25,57.45,75.07,33.29,34.94,16.36,25.16,203.9,12.73,64.13,71.21,98.64,58.68,#N/A,53.54,102.48,76.65
8/31/2015,94.27,78.57,512.89,28.19,25.88,89.43,618.25,147.89,28.54,43.52,115.03,37.09,69.36,56.58,75.24,33.2,34.5,16.34,24.82,201.18,12.74,64.1,70.67,97.65,57.65,#N/A,53.33,101.88,76.72
9/1/2015,92.29,75.99,496.54,26.93,25.12,87.23,597.79,142.68,27.82,41.82,105.79,36.01,66.63,55.02,72.08,32.32,33.85,15.58,23.88,197.62,12.63,61.45,68.9,95.2,56.46,#N/A,50.99,99.51,74
9/2/2015,94.43,77.25,510.55,28.09,25.65,89.89,614.34,145.05,28.6,43.36,105.44,36.75,67.98,55.86,73.23,32.82,34.65,15.85,24.57,204.04,12.71,62.57,69.81,96.71,57.42,#N/A,51.99,101.89,74.94
9/3/2015,95.61,78.32,504.72,27.59,25.9,88.15,606.25,146.78,29.08,43.5,101.06,36.9,68.25,55.55,73.79,33.04,34.57,15.94,24.51,205.2,12.77,62.68,69.93,96.77,57.84,#N/A,52.43,101.99,75.26
9/4/2015,94.45,76.89,499,27.32,25.52,88.26,600.7,143.7,28.52,42.61,98.79,36.27,67.13,54.29,72.46,32.56,34.07,15.65,24,202.62,12.25,61.5,68.76,95.3,57.07,#N/A,51.29,100.97,74.08
9/7/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/8/2015,97.12,79.78,517.54,28.08,26.3,89.53,614.66,147.23,29.5,43.89,94.95,37.68,70.76,55.2,73.5,33.14,35.05,16.16,24.96,207.01,12.53,63.16,69.98,97.93,58.41,#N/A,52.93,104.01,75.49
9/9/2015,95.52,78.52,516.89,27.54,25.94,90.44,612.72,145.05,29.24,43.07,99.18,37.09,69.03,54.32,72,32.78,34.4,15.9,24.55,204.66,12.38,62.18,68.48,97.05,57.8,#N/A,52.19,101.91,75.12
9/10/2015,96.81,78.7,522.24,28.14,26.26,91.98,621.35,146.2,29.27,43.29,99.48,37.61,69.74,55.33,72.52,32.75,35.4,16.04,24.68,206.15,12.41,62.66,68.32,96.82,57.52,#N/A,52.56,102.6,75.31
9/11/2015,97.35,79.19,529.44,28.55,26.02,92.05,625.77,147.37,29.47,43.48,97.51,37.92,70.05,54.66,72.69,32.72,37.29,16.04,24.95,206.81,12.33,62.56,68.42,97.18,58.1,#N/A,52.62,104.48,75.5
9/14/2015,96.51,78.46,521.38,28.83,25.7,92.31,623.24,145.65,29.39,43.04,95.69,37.56,69.89,54.31,72.49,32.55,37.42,15.96,24.77,206,12.28,62.38,68.06,97.01,57.79,#N/A,52.77,103.82,75.14
9/15/2015,98.24,79.53,522.37,29.07,25.98,92.9,635.14,147.53,29.73,43.98,99.16,37.99,71.27,54.87,72.86,32.86,37.16,16.31,25.3,207.84,12.31,63.58,69.45,100.52,58.32,#N/A,53.47,103.43,76.5
9/16/2015,98.96,80.53,527.39,29.1,26.07,93.45,635.98,148.41,29.77,44.3,104.08,38.27,71.88,55.2,74.3,32.94,37.18,16.33,25.93,207.56,12.93,64.14,70.1,100.08,59.12,#N/A,53.72,103.96,77.32
9/17/2015,98.53,80.31,538.87,28.48,25.88,94.34,642.9,148.14,29.71,44.25,104.21,36.74,72.32,54.98,74.46,32.78,37.5,15.86,25.35,207.6,12.52,62.65,70.24,100.62,58.72,#N/A,52.21,104.2,77.06
9/18/2015,97.53,81.25,540.26,28.36,25.54,94.4,629.25,144.51,29.02,43.48,102.62,36.38,71.4,54.45,72.68,32.55,36.73,15.56,24.8,203.31,12.05,60.94,69.94,98.32,57.31,#N/A,51.04,102.84,75.95
9/21/2015,98.43,83.32,548.39,28.8,25.54,95.55,635.44,146.48,29.16,44.11,100.3,36.83,72.14,54.39,73.39,32.56,36.66,15.7,25.09,204.35,12,61.45,70.65,99.65,57.61,#N/A,51.55,103.41,76.74
9/22/2015,97.67,84.66,538.4,28.35,25.14,92.96,622.69,144.43,28.67,43.9,98.47,36.19,71.65,53.94,72.74,32.27,36.41,15.57,25.11,203.66,11.65,60.91,70.19,98.51,55.5,#N/A,50.69,102.49,75.71
9/23/2015,97.86,85.5,536.07,28.58,25.28,93.97,622.36,143.66,28.74,43.87,98.07,35.99,71.99,53.56,72.3,32.2,36.38,15.72,25.14,202.77,11.57,60.64,70.26,97.57,54.72,#N/A,50.78,101.57,75.63
9/24/2015,97.77,83.91,533.75,28.75,25.41,94.41,625.8,144.41,28.48,43.91,103.76,36.06,71.71,53.27,72.73,32.11,35.96,15.55,24.91,204.76,11.47,60.22,71.36,97.5,54.64,#N/A,50.55,100.62,74.69
9/25/2015,96.94,83.13,524.25,28.68,26.03,92.77,611.97,145.42,28.81,43.94,102.24,36.05,72.44,53.22,73.23,32.33,36.11,15.89,24.92,203.89,11.35,61.47,72.67,98.76,54.94,#N/A,51.48,100.3,75.1
9/28/2015,95.95,80.52,504.06,28.11,25.66,89.21,594.89,142.52,28.76,43.29,99.47,35.44,69.04,52.54,72.6,31.9,35.75,15.47,24.31,200.22,11.15,59.98,71.77,97.27,54.64,#N/A,50.37,98.49,73.34
9/29/2015,96.6,79.83,496.07,27.27,25.64,86.67,594.97,142.47,29.24,43.44,98.35,35.51,68.38,52.43,72.97,32.07,35.61,15.35,24.57,202.47,11.19,59.84,72.28,98.14,55.37,#N/A,50.89,99.42,73.1
9/30/2015,98.26,82.22,511.89,27.58,26.25,89.9,608.42,144.97,30.14,44.26,103.26,36.12,69.43,53.73,74.35,32.58,36.07,15.58,25.22,207.31,11.63,60.97,71.94,98.69,56,#N/A,51.35,102.2,74.13
10/1/2015,98.44,83.75,520.72,27.4,25.73,90.95,611.29,143.59,30,44.61,105.98,36.24,72.91,53.18,74.06,32.53,36.68,15.55,25.19,204.75,11.51,61.42,71.95,98.58,55.61,#N/A,51.44,102.67,73.89
10/2/2015,99.39,83.99,532.54,27.6,25.76,92.07,626.91,144.58,30.51,45.57,106.11,36.89,73.93,55.07,75.88,32.64,37.14,15.38,25.47,206.61,11.84,60.81,72.42,99.38,56.49,#N/A,51.26,103,74.41
10/5/2015,101.62,85.84,543.68,27.7,26.85,94.01,641.47,149.04,31.21,46.63,111.25,37.59,75.27,56.23,76.81,33.43,38.07,15.69,26.82,211.73,12.34,62.02,73.22,101.53,58.06,#N/A,52.41,103.85,77.3
10/6/2015,101.5,85.15,537.48,27.83,27.23,92.8,645.44,148.78,31.74,46.75,108.33,37.73,74.42,56.32,77.89,33.31,37.13,15.69,27.29,210.4,12.71,62.05,73.4,101.43,58.24,#N/A,52.03,103.77,76.91
10/7/2015,102.62,80.65,541.94,27.7,27.54,92.4,642.36,150.09,32.32,46.8,108.1,37.66,75,56.61,79.2,33.12,37.51,15.75,27.77,212.95,12.72,62.13,73.72,102.24,58.85,#N/A,52.19,103.39,77.18
10/8/2015,105.01,82.26,533.16,27.38,27.91,92.47,639.16,152.28,32.52,47.45,114.93,37.89,75.09,57.66,80.03,33.4,38,15.75,28.03,214.37,13.25,62.13,74.4,103.38,59.36,#N/A,52.54,104.61,77.18
10/9/2015,104.78,83.82,539.8,28.03,27.91,93.24,643.61,152.39,32.14,47.11,113.33,38.1,75.25,57.78,79.26,33.14,38.03,15.58,28.07,213.26,13.3,61.93,74.48,103.68,60.02,#N/A,52.14,105.56,77.33
10/12/2015,105.05,83.92,550.19,27.9,27.96,94.26,646.67,151.14,32.21,47,113.45,38.04,75.88,57.79,79.3,33.3,38.2,15.52,28.09,214.33,13.3,61.72,74.33,104.41,60.05,#N/A,52.18,106.35,77.31
10/13/2015,103.48,83.65,548.9,27.95,27.85,94.12,652.3,149.62,32.04,46.89,109.73,37.82,76.63,57.51,79.16,33.22,37.44,15.52,27.87,211.98,13.27,61.55,74.11,103.3,59.33,#N/A,51.86,106.59,76.6
10/14/2015,102.43,83.8,544.83,27.55,27.82,94.07,651.16,150.01,32.8,46.68,110.23,37.26,75.58,58.63,80.16,33.27,36.33,15.64,27.6,208.15,13.36,59.99,74.21,102.86,58,#N/A,51.5,105.73,76.17
10/15/2015,102.3,86.77,562.44,27.97,28.15,95.96,661.74,150.09,32.75,47.01,101.09,37.55,77.7,59.26,81.48,33.49,37.07,16.19,28.03,209.18,13.06,61.89,74.27,103.8,58.64,#N/A,52.69,107.89,76.74
10/16/2015,103.01,88.67,570.76,27.76,28.25,97.54,662.2,150.39,33.04,47.51,98.99,37.37,78.77,59.91,82.48,33.83,37.51,16.12,28.98,209.78,13.1,62.43,74.9,103.95,58.53,#N/A,52.88,108.24,77.21
10/19/2015,103.1,88.4,573.15,27.93,28.25,98.47,666.1,149.22,33.59,47.62,101.69,36.87,77.93,59.1,80.99,33.63,37.83,16.14,28.99,210.64,13.16,62.22,75.16,104.26,57.93,#N/A,52.56,109.47,77
10/20/2015,103.47,86.84,560.88,28.44,28.5,97,650.28,140.64,33.44,47.77,98.99,36.86,77.53,59,80.83,33.75,37.72,16.2,28.78,208.73,12.97,62.52,74.43,104.56,60.17,#N/A,53.08,109.84,76.95
10/21/2015,102.52,86.13,555.77,28.44,28.28,97.11,642.61,140.92,33.37,47.2,97.96,36.62,75.83,58.97,80.21,33.6,38.08,15.9,28.85,211.56,12.82,62.06,73.59,105.26,61.65,#N/A,53.12,110.09,76.51
10/22/2015,106.46,88.46,563.91,28.88,29.01,99.67,651.79,144.09,34.4,48.03,97.32,37.79,77.37,60.43,82.89,33.96,38.29,16.16,29.58,216.51,13.06,63.19,74.85,106.43,62.8,#N/A,54.06,113.25,72.5
10/23/2015,107.99,87.86,599.03,29.77,29.35,102.19,702,144.68,34.9,52.87,100.04,38.07,78.56,60.73,82.98,33.74,37.82,16.52,29.51,219.32,13.18,63.87,77.03,106.8,63.32,#N/A,54.75,113.09,74.59
10/26/2015,107.97,88.84,608.61,28.82,28.95,103.77,712.78,143.66,34.59,54.25,103.04,38.37,78.22,59.21,81.22,33.66,37.55,16.51,29.55,220.94,12.74,63.9,77.49,106.18,63.08,#N/A,54.29,113.52,74.19
10/27/2015,107.87,88.05,611.01,28.64,29.05,103.7,708.49,137.86,34.47,53.69,103.07,38.34,77.75,59.28,81.09,33.21,36.99,16.4,29.46,223.04,12.46,63.64,77.29,103.1,62.23,#N/A,54.12,113.77,74.01
10/28/2015,109.73,88.5,617.1,29.82,29.36,104.2,712.95,140.83,34.71,53.98,105.8,38.88,78.53,60.27,82.28,33.42,37.7,17.28,29.39,221.04,12.7,65.5,76.51,102.63,62.5,#N/A,55.45,114.34,74.45
10/29/2015,107.95,88.12,626.55,30.13,29.14,104.88,716.92,140.55,34.03,53.36,105.12,38.86,78.14,60,82.23,33.55,37.65,17.09,29.34,218.25,12.43,65.21,77.02,103.47,62.33,#N/A,55.09,115.04,74.22
10/30/2015,107.2,88.66,625.9,29.88,28.85,101.97,710.81,140.08,33.86,52.64,108.38,38.84,77.71,59.42,82.74,33.51,37.8,16.78,28.92,219.83,12.24,64.25,76.38,103.02,61.93,#N/A,54.14,113.74,73.26
11/2/2015,107.6,89.91,628.35,30.3,28.77,103.31,721.11,140.37,34.11,53.24,107.64,39.75,79.2,60.64,85.28,33.61,38.2,17.06,29.4,220.59,13.83,65.54,76.6,104.57,62.55,#N/A,54.85,115.04,73.94
11/3/2015,107.31,90.36,625.31,30.64,28.61,102.58,722.16,141.88,34.31,54.15,109.74,40.2,78.63,60.87,86.85,33.63,37.76,17.18,29.59,218.9,14.29,65.78,77.05,104.48,62.93,#N/A,54.93,115.54,74.03
11/4/2015,106.52,91.01,640.95,30.5,28.47,103.94,728.11,141.63,34.15,54.4,114.05,40.48,78.39,60.26,85.98,33.48,37.01,17.01,29.54,218.83,14.14,65.85,77.06,104,63.14,#N/A,54.58,113.25,74.07
11/5/2015,106.09,90.55,655.65,30.23,28.43,108.76,731.25,139.89,34,54.38,113.5,40.35,78.71,51.07,84.81,33.34,37.07,17.31,29.64,218.6,14.05,66.44,76.39,104.23,63.43,#N/A,54.86,113,73.93
11/6/2015,106,90.69,659.37,30.27,28.45,107.1,733.76,138.25,33.84,54.92,114.06,40.62,79.41,53.42,84.47,33.16,37.57,17.95,29.92,216.63,14.01,68.46,75.57,104.99,63.43,#N/A,55.85,115.67,74.3
11/9/2015,104.88,89.8,655.49,30.14,28.18,106.49,724.89,135.31,33.35,54.16,109.86,40.1,78.22,52.94,81.95,32.84,37.2,17.68,29.75,214.7,13.87,67.39,75.4,104.01,62.72,#N/A,55.47,116.42,73.42
11/10/2015,105.07,90.28,659.68,29.19,27.98,107.91,728.32,135.47,33.21,53.51,112.7,39.92,78.25,52.27,82.35,32.79,37.27,17.85,30.12,214.07,14.12,67.68,75.77,104.34,62.1,#N/A,55.91,117.42,73.37
11/11/2015,105.1,91.21,673.25,29.03,27.82,109.01,735.4,135.02,32.86,53.65,112.86,39.04,78.71,52.85,81.62,32.92,37.03,17.75,30.67,215.11,13.92,67.35,75.96,104.8,61.84,#N/A,55.8,116.52,72.91
11/12/2015,104.32,90.84,665.6,28.93,27.83,108.02,731.23,133.04,32.4,53.32,108.92,38.63,78.3,52.58,79.41,32.69,36.51,17.37,30.16,213.58,13.31,66,74.66,102.6,62.44,#N/A,55.17,116.21,71.98
11/13/2015,103.15,89.02,642.35,28.09,26.21,103.95,717,131.75,32.11,52.84,103.65,37.3,75.6,51.94,78.1,32.31,36.05,17.2,30.28,213.16,13.11,65.56,73.96,101.78,60.72,#N/A,54.57,114.84,71.2
